original_language,budget,revenue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,language_encoded
en,1800000,25504513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,33000000,104155843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,60251371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,34000000,95608995,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,52277485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,150483765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,108758521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,112544580,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,34000000,48169908,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,35000000,88058786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,92219310,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,91353501,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7
en,35000000,69307224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,58405313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,41954997,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,33000000,102984862,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7
en,10700000,122200000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,85416905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,40000000,173930596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,35000000,77477008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,59901913,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,35323292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,99423521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,120072577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
en,35000000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,40000000,68766121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,27000000,115505027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,84606030,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,35000000,72436439,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
en,35000000,45479110,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7
en,35000000,57120318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,35000000,32483410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,40263020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,27107960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,35000000,36098382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,45000000,30353232,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,35000000,25105255,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,8900000,4100000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,93246388,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,30000000,68369434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,7
en,31000000,27388767,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,50363790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,82087155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,35000000,19478106,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,25871834,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,56000000,19701164,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,19294901,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,35000000,31083599,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,51680201,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,29882645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7
en,35000000,46216641,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,31000000,41512007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,39340177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,27000000,16519460,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,63215872,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,35000000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,18317151,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,13678913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,35000000,27409889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7
en,40000000,12206028,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,32000000,54674226,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,33000000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,17508518,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,11560806,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,7
en,20500000,10089373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,12506188,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,61181942,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,42064105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,4651977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,35000000,16838910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,35000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
en,35000000,15000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7
en,38000000,635096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,7
es,0,25147786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
es,35000000,10496317,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,34000000,348319861,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7
en,35000000,14431253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,34000000,32255440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,15304890,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7
en,70000000,11263966,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,2106557,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
ja,41677699,187479518,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
en,34000000,63013281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,75000000,19598588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,34000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,27330000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,32000000,40382659,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
en,40000000,243240178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,50000000,79958599,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,30000000,173959438,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,34000000,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,64626786,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,33000000,140470746,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,7
en,33000000,62022014,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,33000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,33000000,54700105,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,27610873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,40346186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,33000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32350000,572700000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,30000000,22211426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,32000000,113019290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,24159934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,173398518,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,152036382,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,7
en,33000000,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,60328000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,80197993,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32500000,288383523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,32000000,126041322,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,29000000,50041732,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,32000000,48814909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,69055695,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,21819348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,83615414,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,147332697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7
en,32000000,36733909,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,30000000,77566815,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,33000000,9494789,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,31755742,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,60740827,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,32000000,85167639,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,32000000,18552460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
en,28000000,30016165,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,32000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,18409891,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
ko,70000000,53587404,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,18
en,32000000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,27437881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,3566637,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,32000000,5914908,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,7
en,32000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,31500000,89460381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7
en,32000000,42045846,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,0,106269971,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7
en,31500000,14708696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,31000000,128499205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,31000000,161772375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,34000000,210308099,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,30000000,174600318,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,31000000,24185781,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
en,31000000,53208180,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,31000000,68106245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,31000000,104384188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30250000,115101622,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,45000000,306776732,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,34200000,234801895,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,287553595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,373554033,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,350448145,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,196114570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,31000000,15134293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,136706683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,199200000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,25000000,115922175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,20000000,167722310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,191502426,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
en,30000000,212385533,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,37000000,165335153,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
en,26000000,116400000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,33000000,327311859,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,30000000,210819611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,30000000,140161792,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,25000000,156822020,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,30000000,216763646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,176885658,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,29000000,115603229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,160259319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,35000000,155545279,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,7
it,30,103,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
en,30000000,74787599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,160638883,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7
en,25000000,163670000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,105834556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,35000000,116980662,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7
en,30000000,47042000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7
en,30000000,254134910,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,114281051,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,105173115,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,45000000,92374674,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,63833449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,114663461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,19000000,69631118,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,37000000,96455697,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,151119219,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,53000000,83282296,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,80000000,118880016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,70200000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,30000000,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,51132598,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,152427960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,30000000,192452832,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,156835339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,93772522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,129266061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,45892212,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,30000000,54819301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,40000000,117195061,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7
en,0,42647449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,84025816,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,30000000,91709827,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,90810892,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,25000000,65663276,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7
en,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,159291809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,25000000,51842679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,53653224,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,75505973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,30000000,66486080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,30000000,84646831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,38413606,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,27000000,38122105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
en,25000000,38748395,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7
en,30000000,63782078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,30000000,51376861,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
en,30000000,36160375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,82394288,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
en,30000000,34742066,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,30000000,41480851,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,45000000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,48428063,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,30000000,63372757,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,14460000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
en,19000000,39267515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,29202884,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,0,31911598,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
en,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,24048000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,0,60896147,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7
en,30000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,30000000,108609310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,35000000,22034832,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,53909751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,21800302,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,30000000,51148651,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7
en,30000000,31070211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
en,30000000,35294470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,30000000,19204929,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,25000000,17193231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,30000000,102820008,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
en,30000000,16930884,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7
en,35000000,25224242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
en,40000000,26155781,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,26000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7
en,37000000,37962774,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
en,30000000,31148328,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
en,30000000,15007991,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
en,30000000,15368897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
